Time,UeId,FlowId,Direction,SrcAddr,DstAddr,Throughput_kbps,Latency_ms,Jitter_ms,PacketLoss
7.2,11,6,UL,7.0.0.7,1.0.0.2,33800.6,9.67937,0.433712,0
7.2,12,7,UL,7.0.0.8,1.0.0.2,34540.8,6.74885,0.420474,0
7.2,13,8,UL,7.0.0.9,1.0.0.2,35938.9,6.67794,0.4213,0
7.2,14,9,UL,7.0.0.10,1.0.0.2,34211.8,11.6428,0.447839,0
7.2,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.32491,0.429175,0
7.2,16,11,UL,7.0.0.12,1.0.0.2,33225,8.05877,0.437875,0
7.2,17,12,UL,7.0.0.13,1.0.0.2,36267.8,7.71098,0.417354,0
7.2,18,13,UL,7.0.0.14,1.0.0.2,36185.6,5.65169,0.386359,0
7.2,19,14,UL,7.0.0.15,1.0.0.2,36021.1,5.57745,0.384668,0
7.3,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7.3,7,2,UL,7.0.0.3,1.0.0.2,5427.84,9.1824,2.20828,0
7.3,8,3,UL,7.0.0.4,1.0.0.2,5016.64,9.44953,2.12433,0
7.3,9,4,UL,7.0.0.5,1.0.0.2,5181.12,11.5506,2.35208,0
7.3,10,5,UL,7.0.0.6,1.0.0.2,36021.1,9.581,0.42649,0
7.3,11,6,UL,7.0.0.7,1.0.0.2,35198.7,11.1982,0.444703,0
7.3,12,7,UL,7.0.0.8,1.0.0.2,36021.1,7.32568,0.421888,0
7.3,13,8,UL,7.0.0.9,1.0.0.2,34211.8,7.14175,0.423137,0
7.3,14,9,UL,7.0.0.10,1.0.0.2,37748.2,7.96536,0.413421,0
7.3,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.40943,0.429638,0
7.3,16,11,UL,7.0.0.12,1.0.0.2,37419.2,8.67558,0.42785,0
7.3,17,12,UL,7.0.0.13,1.0.0.2,35938.9,7.81115,0.404875,0
7.3,18,13,UL,7.0.0.14,1.0.0.2,37008,6.0142,0.396873,0
7.3,19,14,UL,7.0.0.15,1.0.0.2,37090.2,5.82939,0.39315,0
7.4,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7.4,7,2,UL,7.0.0.3,1.0.0.2,5016.64,9.46127,2.24288,0
7.4,8,3,UL,7.0.0.4,1.0.0.2,2549.44,8.49604,2.13488,0
7.4,9,4,UL,7.0.0.5,1.0.0.2,5016.64,10.4743,2.22935,0
7.4,10,5,UL,7.0.0.6,1.0.0.2,36596.8,8.19037,0.413818,0
7.4,11,6,UL,7.0.0.7,1.0.0.2,38159.4,7.41991,0.414725,0
7.4,12,7,UL,7.0.0.8,1.0.0.2,37419.2,7.52223,0.426734,0
7.4,13,8,UL,7.0.0.9,1.0.0.2,36103.4,7.49427,0.428615,0
7.4,14,9,UL,7.0.0.10,1.0.0.2,34211.8,11.0246,0.444278,0
7.4,15,10,UL,7.0.0.11,1.0.0.2,36103.4,8.22069,0.427669,0
7.4,16,11,UL,7.0.0.12,1.0.0.2,35609.9,6.96577,0.404791,0
7.4,17,12,UL,7.0.0.13,1.0.0.2,37090.2,8.46409,0.424817,0
7.4,18,13,UL,7.0.0.14,1.0.0.2,35198.7,5.87998,0.398203,0
7.4,19,14,UL,7.0.0.15,1.0.0.2,35198.7,5.86713,0.397577,0
7.5,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7.5,7,2,UL,7.0.0.3,1.0.0.2,5263.36,10.0051,2.33186,0
7.5,8,3,UL,7.0.0.4,1.0.0.2,7483.84,43.6033,2.89385,0
7.5,9,4,UL,7.0.0.5,1.0.0.2,5016.64,7.5233,1.89572,0
7.5,10,5,UL,7.0.0.6,1.0.0.2,36021.1,8.62583,0.42577,0
7.5,11,6,UL,7.0.0.7,1.0.0.2,36843.5,7.0368,0.408518,0
7.5,12,7,UL,7.0.0.8,1.0.0.2,35281,7.01586,0.420757,0
7.5,13,8,UL,7.0.0.9,1.0.0.2,36350.1,7.61693,0.422243,0
7.5,14,9,UL,7.0.0.10,1.0.0.2,39146.2,9.18342,0.419049,0
7.5,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.32858,0.429638,0
7.5,16,11,UL,7.0.0.12,1.0.0.2,36679,6.83029,0.428821,0
7.5,17,12,UL,7.0.0.13,1.0.0.2,35281,7.42685,0.425192,0
7.5,18,13,UL,7.0.0.14,1.0.0.2,35692.2,5.76745,0.389582,0
7.5,19,14,UL,7.0.0.15,1.0.0.2,35363.2,5.65905,0.387926,0
7.6,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7.6,7,2,UL,7.0.0.3,1.0.0.2,5181.12,8.18113,2.03108,0
7.6,8,3,UL,7.0.0.4,1.0.0.2,5098.88,10.0512,2.00073,0
7.6,9,4,UL,7.0.0.5,1.0.0.2,5345.6,11.5914,2.46725,0
7.6,10,5,UL,7.0.0.6,1.0.0.2,36350.1,9.63441,0.418372,0
7.6,11,6,UL,7.0.0.7,1.0.0.2,36185.6,8.33223,0.42503,0
7.6,12,7,UL,7.0.0.8,1.0.0.2,34705.3,6.67926,0.41965,0
7.6,13,8,UL,7.0.0.9,1.0.0.2,38077.1,7.05051,0.40954,0
7.6,14,9,UL,7.0.0.10,1.0.0.2,34787.5,7.76981,0.434196,0
7.6,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.13539,0.429638,0
7.6,16,11,UL,7.0.0.12,1.0.0.2,37254.7,7.50983,0.420052,0
7.6,17,12,UL,7.0.0.13,1.0.0.2,33965.1,8.01233,0.417291,0
7.6,18,13,UL,7.0.0.14,1.0.0.2,37090.2,5.90315,0.396893,0
7.6,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.79895,0.393464,0
7.7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7.7,7,2,UL,7.0.0.3,1.0.0.2,4934.4,8.75284,2.09339,0
7.7,8,3,UL,7.0.0.4,1.0.0.2,4194.24,11.7546,2.20849,0
7.7,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.7961,2.36337,0
7.7,10,5,UL,7.0.0.6,1.0.0.2,34787.5,8.67489,0.433945,0
7.7,11,6,UL,7.0.0.7,1.0.0.2,35938.9,6.75661,0.412441,0
7.7,12,7,UL,7.0.0.8,1.0.0.2,35856.6,7.10384,0.436153,0
7.7,13,8,UL,7.0.0.9,1.0.0.2,35116.5,7.60818,0.432596,0
7.7,14,9,UL,7.0.0.10,1.0.0.2,35445.4,7.75882,0.433238,0
7.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.22611,0.429636,0
7.7,16,11,UL,7.0.0.12,1.0.0.2,33225,7.50048,0.433703,0
7.7,17,12,UL,7.0.0.13,1.0.0.2,37830.4,8.19546,0.423832,0
7.7,18,13,UL,7.0.0.14,1.0.0.2,33882.9,5.86138,0.407039,0
7.7,19,14,UL,7.0.0.15,1.0.0.2,34376.3,5.82911,0.402202,0
7.8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7.8,7,2,UL,7.0.0.3,1.0.0.2,5345.6,8.77804,2.00978,0
7.8,8,3,UL,7.0.0.4,1.0.0.2,3865.28,71.6728,3.66657,0
7.8,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.6865,2.36359,0
7.8,10,5,UL,7.0.0.6,1.0.0.2,37172.5,9.32943,0.417429,0
7.8,11,6,UL,7.0.0.7,1.0.0.2,35198.7,8.54464,0.43403,0
7.8,12,7,UL,7.0.0.8,1.0.0.2,37337,7.43646,0.41377,0
7.8,13,8,UL,7.0.0.9,1.0.0.2,34787.5,7.05328,0.423769,0
7.8,14,9,UL,7.0.0.10,1.0.0.2,34294.1,10.9242,0.439237,0
7.8,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.34766,0.429157,0
7.8,16,11,UL,7.0.0.12,1.0.0.2,36761.3,6.68768,0.401822,0
7.8,17,12,UL,7.0.0.13,1.0.0.2,34458.6,9.51044,0.433235,0
7.8,18,13,UL,7.0.0.14,1.0.0.2,37008,5.88353,0.384639,0
7.8,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.72713,0.385026,0
7.9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
7.9,7,2,UL,7.0.0.3,1.0.0.2,5181.12,7.687,1.87483,0
7.9,8,3,UL,7.0.0.4,1.0.0.2,7154.88,62.8776,2.72349,0
7.9,9,4,UL,7.0.0.5,1.0.0.2,5181.12,11.8442,2.3703,0
7.9,10,5,UL,7.0.0.6,1.0.0.2,37008,7.87173,0.40794,0
7.9,11,6,UL,7.0.0.7,1.0.0.2,36267.8,7.87155,0.419145,0
7.9,12,7,UL,7.0.0.8,1.0.0.2,36185.6,7.30905,0.42704,0
7.9,13,8,UL,7.0.0.9,1.0.0.2,36843.5,6.78382,0.412213,0
7.9,14,9,UL,7.0.0.10,1.0.0.2,36185.6,11.6464,0.432891,0
7.9,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.37476,0.429638,0
7.9,16,11,UL,7.0.0.12,1.0.0.2,34952,7.45302,0.440442,0
7.9,17,12,UL,7.0.0.13,1.0.0.2,36925.8,7.5456,0.40182,0
7.9,18,13,UL,7.0.0.14,1.0.0.2,37008,5.86315,0.3957,0
7.9,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77874,0.393114,0
8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8,7,2,UL,7.0.0.3,1.0.0.2,4934.4,8.6351,2.16098,0
8,8,3,UL,7.0.0.4,1.0.0.2,5263.36,10.2695,2.23059,0
8,9,4,UL,7.0.0.5,1.0.0.2,5345.6,11.6527,2.34453,0
8,10,5,UL,7.0.0.6,1.0.0.2,10033.3,8.13841,0.483228,0
8,11,6,UL,7.0.0.7,1.0.0.2,36761.3,7.76492,0.421678,0
8,12,7,UL,7.0.0.8,1.0.0.2,35034.2,7.76223,0.425329,0
8,13,8,UL,7.0.0.9,1.0.0.2,35198.7,7.58478,0.435362,0
8,14,9,UL,7.0.0.10,1.0.0.2,37748.2,11.412,0.436989,0
8,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.38655,0.429638,0
8,16,11,UL,7.0.0.12,1.0.0.2,37665.9,7.0742,0.412178,0
8,17,12,UL,7.0.0.13,1.0.0.2,36679,8.06217,0.419733,0
8,18,13,UL,7.0.0.14,1.0.0.2,34458.6,5.96117,0.407498,0
8,19,14,UL,7.0.0.15,1.0.0.2,35281,5.92559,0.399386,0
8.1,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8.1,7,2,UL,7.0.0.3,1.0.0.2,5181.12,7.80393,1.89178,0
8.1,8,3,UL,7.0.0.4,1.0.0.2,5263.36,10.3506,1.87044,0
8.1,9,4,UL,7.0.0.5,1.0.0.2,4934.4,11.6677,2.35938,0
8.1,10,5,UL,7.0.0.6,1.0.0.2,60775.4,35.3297,0.426035,0
8.1,11,6,UL,7.0.0.7,1.0.0.2,35363.2,7.10561,0.421658,0
8.1,12,7,UL,7.0.0.8,1.0.0.2,37419.2,7.43011,0.42385,0
8.1,13,8,UL,7.0.0.9,1.0.0.2,35445.4,7.25664,0.415534,0
8.1,14,9,UL,7.0.0.10,1.0.0.2,34623,12.4831,0.438675,0
8.1,15,10,UL,7.0.0.11,1.0.0.2,36596.8,8.33211,0.426058,0
8.1,16,11,UL,7.0.0.12,1.0.0.2,34623,7.29225,0.413173,0
8.1,17,12,UL,7.0.0.13,1.0.0.2,34376.3,7.53523,0.423998,0
8.1,18,13,UL,7.0.0.14,1.0.0.2,36103.4,5.69736,0.384839,0
8.1,19,14,UL,7.0.0.15,1.0.0.2,35281,5.59665,0.385973,0
8.2,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8.2,7,2,UL,7.0.0.3,1.0.0.2,5098.88,7.41247,2.02261,0
8.2,8,3,UL,7.0.0.4,1.0.0.2,5427.84,10.1418,2.10002,0
8.2,9,4,UL,7.0.0.5,1.0.0.2,5181.12,11.835,2.3702,0
8.2,10,5,UL,7.0.0.6,1.0.0.2,33965.1,7.46127,0.426524,0
8.2,11,6,UL,7.0.0.7,1.0.0.2,34540.8,6.87106,0.425828,0
8.2,12,7,UL,7.0.0.8,1.0.0.2,33882.9,6.68337,0.419941,0
8.2,13,8,UL,7.0.0.9,1.0.0.2,35609.9,7.35213,0.425109,0
8.2,14,9,UL,7.0.0.10,1.0.0.2,35774.4,11.7093,0.438546,0
8.2,15,10,UL,7.0.0.11,1.0.0.2,35445.4,8.12637,0.431336,0
8.2,16,11,UL,7.0.0.12,1.0.0.2,35609.9,8.12655,0.424152,0
8.2,17,12,UL,7.0.0.13,1.0.0.2,38735,8.58311,0.414063,0
8.2,18,13,UL,7.0.0.14,1.0.0.2,37419.2,5.84046,0.396638,0
8.2,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.76344,0.394892,0
8.3,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8.3,7,2,UL,7.0.0.3,1.0.0.2,5510.08,8.36472,2.02043,0
8.3,8,3,UL,7.0.0.4,1.0.0.2,4852.16,10.8151,2.1026,0
8.3,9,4,UL,7.0.0.5,1.0.0.2,5345.6,11.6998,2.37472,0
8.3,10,5,UL,7.0.0.6,1.0.0.2,35527.7,9.56174,0.419038,0
8.3,11,6,UL,7.0.0.7,1.0.0.2,36925.8,7.59611,0.418092,0
8.3,12,7,UL,7.0.0.8,1.0.0.2,37419.2,6.42186,0.412151,0
8.3,13,8,UL,7.0.0.9,1.0.0.2,38817.3,6.29164,0.412628,0
8.3,14,9,UL,7.0.0.10,1.0.0.2,35609.9,12.2481,0.434719,0
8.3,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.21112,0.429175,0
8.3,16,11,UL,7.0.0.12,1.0.0.2,39064,7.48821,0.425674,0
8.3,17,12,UL,7.0.0.13,1.0.0.2,33225,8.14117,0.421958,0
8.3,18,13,UL,7.0.0.14,1.0.0.2,34705.3,6.02889,0.405761,0
8.3,19,14,UL,7.0.0.15,1.0.0.2,34787.5,5.94826,0.40246,0
8.4,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8.4,7,2,UL,7.0.0.3,1.0.0.2,4934.4,7.87475,2.10226,0
8.4,8,3,UL,7.0.0.4,1.0.0.2,328.96,8.13378,1.49379,0
8.4,9,4,UL,7.0.0.5,1.0.0.2,5098.88,11.7856,2.35141,0
8.4,10,5,UL,7.0.0.6,1.0.0.2,36350.1,53.8199,0.448711,0
8.4,11,6,UL,7.0.0.7,1.0.0.2,34294.1,9.61559,0.435707,0
8.4,12,7,UL,7.0.0.8,1.0.0.2,35938.9,6.03546,0.405476,0
8.4,13,8,UL,7.0.0.9,1.0.0.2,33800.6,6.6652,0.419703,0
8.4,14,9,UL,7.0.0.10,1.0.0.2,37419.2,11.2279,0.435028,0
8.4,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.28597,0.429638,0
8.4,16,11,UL,7.0.0.12,1.0.0.2,33060.5,8.10454,0.437122,0
8.4,17,12,UL,7.0.0.13,1.0.0.2,38159.4,7.7792,0.406491,0
8.4,18,13,UL,7.0.0.14,1.0.0.2,36185.6,5.62381,0.386505,0
8.4,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.5657,0.384582,0
8.5,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8.5,7,2,UL,7.0.0.3,1.0.0.2,5345.6,8.79479,2.06932,0
8.5,8,3,UL,7.0.0.4,1.0.0.2,9622.08,36.9258,2.59713,0
8.5,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.6321,2.3634,0
8.5,10,5,UL,7.0.0.6,1.0.0.2,37419.2,8.8528,0.414468,0
8.5,11,6,UL,7.0.0.7,1.0.0.2,38159.4,8.06135,0.411844,0
8.5,12,7,UL,7.0.0.8,1.0.0.2,35609.9,6.81213,0.42053,0
8.5,13,8,UL,7.0.0.9,1.0.0.2,36103.4,7.87501,0.4281,0
8.5,14,9,UL,7.0.0.10,1.0.0.2,35116.5,12.4905,0.439883,0
8.5,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.36601,0.429638,0
8.5,16,11,UL,7.0.0.12,1.0.0.2,37994.9,8.33452,0.423174,0
8.5,17,12,UL,7.0.0.13,1.0.0.2,35774.4,8.28991,0.41872,0
8.5,18,13,UL,7.0.0.14,1.0.0.2,37008,5.95789,0.398045,0
8.5,19,14,UL,7.0.0.15,1.0.0.2,37008,5.78486,0.393656,0
8.6,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8.6,7,2,UL,7.0.0.3,1.0.0.2,5016.64,9.2902,2.12056,0
8.6,8,3,UL,7.0.0.4,1.0.0.2,5427.84,9.78446,2.12697,0
8.6,9,4,UL,7.0.0.5,1.0.0.2,5592.32,9.47594,2.17082,0
8.6,10,5,UL,7.0.0.6,1.0.0.2,33553.9,7.18204,0.427575,0
8.6,11,6,UL,7.0.0.7,1.0.0.2,34869.8,6.41038,0.417234,0
8.6,12,7,UL,7.0.0.8,1.0.0.2,35856.6,7.07538,0.424812,0
8.6,13,8,UL,7.0.0.9,1.0.0.2,36350.1,7.36906,0.413236,0
8.6,14,9,UL,7.0.0.10,1.0.0.2,36432.3,11.4075,0.436426,0
8.6,15,10,UL,7.0.0.11,1.0.0.2,36103.4,8.27835,0.427665,0
8.6,16,11,UL,7.0.0.12,1.0.0.2,36350.1,7.93928,0.41634,0
8.6,17,12,UL,7.0.0.13,1.0.0.2,34869.8,8.73231,0.429858,0
8.6,18,13,UL,7.0.0.14,1.0.0.2,35281,5.85064,0.397702,0
8.6,19,14,UL,7.0.0.15,1.0.0.2,35281,5.85769,0.397111,0
8.7,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8.7,7,2,UL,7.0.0.3,1.0.0.2,4934.4,13.8523,2.63014,0
8.7,8,3,UL,7.0.0.4,1.0.0.2,1315.84,11.0103,2.30506,0
8.7,9,4,UL,7.0.0.5,1.0.0.2,4769.92,10.4372,2.29306,0
8.7,10,5,UL,7.0.0.6,1.0.0.2,38735,7.84555,0.409549,0
8.7,11,6,UL,7.0.0.7,1.0.0.2,36596.8,6.64161,0.41612,0
8.7,12,7,UL,7.0.0.8,1.0.0.2,37172.5,7.35315,0.422691,0
8.7,13,8,UL,7.0.0.9,1.0.0.2,34129.6,8.18046,0.424655,0
8.7,14,9,UL,7.0.0.10,1.0.0.2,36596.8,12.4211,0.441068,0
8.7,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.36598,0.429634,0
8.7,16,11,UL,7.0.0.12,1.0.0.2,33965.1,8.98089,0.443188,0
8.7,17,12,UL,7.0.0.13,1.0.0.2,35856.6,8.14127,0.418634,0
8.7,18,13,UL,7.0.0.14,1.0.0.2,35609.9,5.74594,0.392275,0
8.7,19,14,UL,7.0.0.15,1.0.0.2,35281,5.64093,0.389589,0
8.8,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8.8,7,2,UL,7.0.0.3,1.0.0.2,4852.16,12.524,2.47782,0
8.8,8,3,UL,7.0.0.4,1.0.0.2,8306.24,38.502,2.64311,0
8.8,9,4,UL,7.0.0.5,1.0.0.2,5181.12,11.5557,2.36868,0
8.8,10,5,UL,7.0.0.6,1.0.0.2,34705.3,7.39385,0.419978,0
8.8,11,6,UL,7.0.0.7,1.0.0.2,35938.9,8.38943,0.430357,0
8.8,12,7,UL,7.0.0.8,1.0.0.2,36021.1,7.51262,0.428274,0
8.8,13,8,UL,7.0.0.9,1.0.0.2,36843.5,11.4424,0.450748,0
8.8,14,9,UL,7.0.0.10,1.0.0.2,35692.2,11.3044,0.433327,0
8.8,15,10,UL,7.0.0.11,1.0.0.2,36021.1,8.26964,0.429175,0
8.8,16,11,UL,7.0.0.12,1.0.0.2,38077.1,10.7904,0.430189,0
8.8,17,12,UL,7.0.0.13,1.0.0.2,36185.6,7.83846,0.428979,0
8.8,18,13,UL,7.0.0.14,1.0.0.2,37090.2,5.85965,0.396118,0
8.8,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77916,0.392608,0
8.9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
8.9,7,2,UL,7.0.0.3,1.0.0.2,5263.36,13.66,2.4273,0
8.9,8,3,UL,7.0.0.4,1.0.0.2,5016.64,57.3846,3.23075,0
8.9,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.6972,2.364,0
8.9,10,5,UL,7.0.0.6,1.0.0.2,35363.2,9.95145,0.418107,0
8.9,11,6,UL,7.0.0.7,1.0.0.2,35363.2,7.9374,0.42174,0
8.9,12,7,UL,7.0.0.8,1.0.0.2,35116.5,7.60633,0.432221,0
8.9,13,8,UL,7.0.0.9,1.0.0.2,36514.6,11.2175,0.431784,0
8.9,14,9,UL,7.0.0.10,1.0.0.2,35034.2,11.7226,0.438549,0
8.9,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.18379,0.429638,0
8.9,16,11,UL,7.0.0.12,1.0.0.2,35034.2,7.28107,0.424721,0
8.9,17,12,UL,7.0.0.13,1.0.0.2,36843.5,8.36806,0.422189,0
8.9,18,13,UL,7.0.0.14,1.0.0.2,33882.9,5.81653,0.409239,0
8.9,19,14,UL,7.0.0.15,1.0.0.2,34376.3,5.78987,0.403387,0
9,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9,7,2,UL,7.0.0.3,1.0.0.2,5263.36,11.3401,2.34022,0
9,8,3,UL,7.0.0.4,1.0.0.2,4687.68,10.4057,2.14262,0
9,9,4,UL,7.0.0.5,1.0.0.2,5263.36,12.95,2.44053,0
9,10,5,UL,7.0.0.6,1.0.0.2,35363.2,8.35995,0.429305,0
9,11,6,UL,7.0.0.7,1.0.0.2,36679,8.6544,0.426734,0
9,12,7,UL,7.0.0.8,1.0.0.2,35692.2,7.32647,0.423342,0
9,13,8,UL,7.0.0.9,1.0.0.2,37090.2,7.57863,0.409287,0
9,14,9,UL,7.0.0.10,1.0.0.2,37583.7,11.5608,0.433328,0
9,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.28687,0.429626,0
9,16,11,UL,7.0.0.12,1.0.0.2,37254.7,7.37378,0.421044,0
9,17,12,UL,7.0.0.13,1.0.0.2,36514.6,8.97303,0.428022,0
9,18,13,UL,7.0.0.14,1.0.0.2,37008,5.84631,0.383465,0
9,19,14,UL,7.0.0.15,1.0.0.2,36103.4,5.6897,0.383823,0
9.1,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9.1,7,2,UL,7.0.0.3,1.0.0.2,5181.12,11.6444,2.35338,0
9.1,8,3,UL,7.0.0.4,1.0.0.2,6085.76,10.574,1.94652,0
9.1,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.8766,2.36376,0
9.1,10,5,UL,7.0.0.6,1.0.0.2,38488.3,9.06616,0.415559,0
9.1,11,6,UL,7.0.0.7,1.0.0.2,36761.3,8.47665,0.416676,0
9.1,12,7,UL,7.0.0.8,1.0.0.2,35856.6,7.42408,0.434089,0
9.1,13,8,UL,7.0.0.9,1.0.0.2,36021.1,7.28357,0.424949,0
9.1,14,9,UL,7.0.0.10,1.0.0.2,34129.6,11.7511,0.4399,0
9.1,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.34261,0.429638,0
9.1,16,11,UL,7.0.0.12,1.0.0.2,36267.8,7.19166,0.420734,0
9.1,17,12,UL,7.0.0.13,1.0.0.2,35527.7,9.44721,0.42811,0
9.1,18,13,UL,7.0.0.14,1.0.0.2,37008,5.83156,0.395875,0
9.1,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.77092,0.393481,0
9.2,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9.2,7,2,UL,7.0.0.3,1.0.0.2,4769.92,13.9273,2.55128,0
9.2,8,3,UL,7.0.0.4,1.0.0.2,4687.68,10.8914,2.04357,0
9.2,9,4,UL,7.0.0.5,1.0.0.2,5345.6,12.9471,2.45655,0
9.2,10,5,UL,7.0.0.6,1.0.0.2,35692.2,8.95693,0.428228,0
9.2,11,6,UL,7.0.0.7,1.0.0.2,34294.1,6.8613,0.432043,0
9.2,12,7,UL,7.0.0.8,1.0.0.2,35281,7.3372,0.417312,0
9.2,13,8,UL,7.0.0.9,1.0.0.2,35527.7,7.39783,0.421779,0
9.2,14,9,UL,7.0.0.10,1.0.0.2,35938.9,11.6578,0.444119,0
9.2,15,10,UL,7.0.0.11,1.0.0.2,35938.9,8.42449,0.429638,0
9.2,16,11,UL,7.0.0.12,1.0.0.2,36679,9.74947,0.432209,0
9.2,17,12,UL,7.0.0.13,1.0.0.2,36267.8,9.65215,0.425526,0
9.2,18,13,UL,7.0.0.14,1.0.0.2,34458.6,5.96364,0.407336,0
9.2,19,14,UL,7.0.0.15,1.0.0.2,35281,5.91885,0.400108,0
9.3,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9.3,7,2,UL,7.0.0.3,1.0.0.2,5345.6,15.3438,2.57492,0
9.3,8,3,UL,7.0.0.4,1.0.0.2,3865.28,10.3417,1.79248,0
9.3,9,4,UL,7.0.0.5,1.0.0.2,5016.64,11.8307,2.34857,0
9.3,10,5,UL,7.0.0.6,1.0.0.2,33060.5,8.27394,0.431347,0
9.3,11,6,UL,7.0.0.7,1.0.0.2,35938.9,6.77167,0.419377,0
9.3,12,7,UL,7.0.0.8,1.0.0.2,37090.2,7.51917,0.429783,0
9.3,13,8,UL,7.0.0.9,1.0.0.2,35116.5,7.55861,0.435817,0
9.3,14,9,UL,7.0.0.10,1.0.0.2,36185.6,12.1632,0.432434,0
9.3,15,10,UL,7.0.0.11,1.0.0.2,36596.8,8.35887,0.426058,0
9.3,16,11,UL,7.0.0.12,1.0.0.2,34787.5,9.10681,0.43382,0
9.3,17,12,UL,7.0.0.13,1.0.0.2,33718.4,9.05533,0.424838,0
9.3,18,13,UL,7.0.0.14,1.0.0.2,36103.4,5.69793,0.38488,0
9.3,19,14,UL,7.0.0.15,1.0.0.2,35281,5.60057,0.386107,0
9.4,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9.4,7,2,UL,7.0.0.3,1.0.0.2,4934.4,13.0023,2.41589,0
9.4,8,3,UL,7.0.0.4,1.0.0.2,6332.48,50.172,3.02395,0
9.4,9,4,UL,7.0.0.5,1.0.0.2,5263.36,11.5535,2.33975,0
9.4,10,5,UL,7.0.0.6,1.0.0.2,38488.3,9.19992,0.424149,0
9.4,11,6,UL,7.0.0.7,1.0.0.2,36843.5,7.01464,0.419099,0
9.4,12,7,UL,7.0.0.8,1.0.0.2,35692.2,7.44809,0.423607,0
9.4,13,8,UL,7.0.0.9,1.0.0.2,34952,9.777,0.42852,0
9.4,14,9,UL,7.0.0.10,1.0.0.2,37501.4,10.4845,0.429947,0
9.4,15,10,UL,7.0.0.11,1.0.0.2,35527.7,8.18107,0.430859,0
9.4,16,11,UL,7.0.0.12,1.0.0.2,35034.2,6.43904,0.402511,0
9.4,17,12,UL,7.0.0.13,1.0.0.2,37337,7.1955,0.403346,0
9.4,18,13,UL,7.0.0.14,1.0.0.2,37419.2,5.84517,0.396401,0
9.4,19,14,UL,7.0.0.15,1.0.0.2,37419.2,5.76848,0.394546,0
9.5,6,1,UL,7.0.0.2,1.0.0.2,0,0,0,0
9.5,7,2,UL,7.0.0.3,1.0.0.2,5427.84,15.2011,2.57464,0
9.5,8,3,UL,7.0.0.4,1.0.0.2,5181.12,10.0009,1.87641,0
9.5,9,4,UL,7.0.0.5,1.0.0.2,5263.36,11.4118,2.31198,0
9.5,10,5,UL,7.0.0.6,1.0.0.2,34952,9.50341,0.433465,0
9.5,11,6,UL,7.0.0.7,1.0.0.2,37090.2,7.03723,0.413617,0
9.5,12,7,UL,7.0.0.8,1.0.0.2,35527.7,7.2579,0.423166,0
